KODERECH	PERMALINK EREKH	word	ZURA	PERMALINK_ZURA
916	http://maagarim.hebrew-academy.org.il/?koderekh=916	אושׁא	ובאושא	http://maagarim.hebrew-academy.org.il/?koderekh=916&tsura=%D7%95%D7%91%D7%90%D7%95%D7%A9%D7%90
916	http://maagarim.hebrew-academy.org.il/?koderekh=916	אושׁא	ומאושה	http://maagarim.hebrew-academy.org.il/?koderekh=916&tsura=%D7%95%D7%9E%D7%90%D7%95%D7%A9%D7%94
916	http://maagarim.hebrew-academy.org.il/?koderekh=916	אושׁא	לאושא	http://maagarim.hebrew-academy.org.il/?koderekh=916&tsura=%D7%9C%D7%90%D7%95%D7%A9%D7%90
916	http://maagarim.hebrew-academy.org.il/?koderekh=916	אושׁא	לאושה	http://maagarim.hebrew-academy.org.il/?koderekh=916&tsura=%D7%9C%D7%90%D7%95%D7%A9%D7%94
916	http://maagarim.hebrew-academy.org.il/?koderekh=916	אושׁא	מאושה	http://maagarim.hebrew-academy.org.il/?koderekh=916&tsura=%D7%9E%D7%90%D7%95%D7%A9%D7%94
916	http://maagarim.hebrew-academy.org.il/?koderekh=916	אושׁא	שלאושה	http://maagarim.hebrew-academy.org.il/?koderekh=916&tsura=%D7%A9%D7%9C%D7%90%D7%95%D7%A9%D7%94
952	http://maagarim.hebrew-academy.org.il/?koderekh=952	אזילין	ואזילין	http://maagarim.hebrew-academy.org.il/?koderekh=952&tsura=%D7%95%D7%90%D7%96%D7%99%D7%9C%D7%99%D7%9F
973	http://maagarim.hebrew-academy.org.il/?koderekh=973	אזניה	אולוצין	http://maagarim.hebrew-academy.org.il/?koderekh=973&tsura=%D7%90%D7%95%D7%9C%D7%95%D7%A6%D7%99%D7%9F
1049	http://maagarim.hebrew-academy.org.il/?koderekh=1049	אחזר	אחזר	http://maagarim.hebrew-academy.org.il/?koderekh=1049&tsura=%D7%90%D7%97%D7%96%D7%A8
1093	http://maagarim.hebrew-academy.org.il/?koderekh=1093	אחמתא	אבכגיתניס	http://maagarim.hebrew-academy.org.il/?koderekh=1093&tsura=%D7%90%D7%91%D7%9B%D7%92%D7%99%D7%AA%D7%A0%D7%99%D7%A1
1093	http://maagarim.hebrew-academy.org.il/?koderekh=1093	אחמתא	אחמתא	http://maagarim.hebrew-academy.org.il/?koderekh=1093&tsura=%D7%90%D7%97%D7%9E%D7%AA%D7%90
1093	http://maagarim.hebrew-academy.org.il/?koderekh=1093	אחמתא	אקובתנא	http://maagarim.hebrew-academy.org.il/?koderekh=1093&tsura=%D7%90%D7%A7%D7%95%D7%91%D7%AA%D7%A0%D7%90
1093	http://maagarim.hebrew-academy.org.il/?koderekh=1093	אחמתא	ביטנין	http://maagarim.hebrew-academy.org.il/?koderekh=1093&tsura=%D7%91%D7%99%D7%98%D7%A0%D7%99%D7%9F
1093	http://maagarim.hebrew-academy.org.il/?koderekh=1093	אחמתא	מאחמתא	http://maagarim.hebrew-academy.org.il/?koderekh=1093&tsura=%D7%9E%D7%90%D7%97%D7%9E%D7%AA%D7%90
1093	http://maagarim.hebrew-academy.org.il/?koderekh=1093	אחמתא	עקבאטאניה	http://maagarim.hebrew-academy.org.il/?koderekh=1093&tsura=%D7%A2%D7%A7%D7%91%D7%90%D7%98%D7%90%D7%A0%D7%99%D7%94
1147	http://maagarim.hebrew-academy.org.il/?koderekh=1147	אטד	אטד	http://maagarim.hebrew-academy.org.il/?koderekh=1147&tsura=%D7%90%D7%98%D7%93
1166	http://maagarim.hebrew-academy.org.il/?koderekh=1166	אטלנטה	אטלנטא	http://maagarim.hebrew-academy.org.il/?koderekh=1166&tsura=%D7%90%D7%98%D7%9C%D7%A0%D7%98%D7%90
1225	http://maagarim.hebrew-academy.org.il/?koderekh=1225	איבריה	ואביריאה	http://maagarim.hebrew-academy.org.il/?koderekh=1225&tsura=%D7%95%D7%90%D7%91%D7%99%D7%A8%D7%99%D7%90%D7%94
1262	http://maagarim.hebrew-academy.org.il/?koderekh=1262	איטיל	אטיל	http://maagarim.hebrew-academy.org.il/?koderekh=1262&tsura=%D7%90%D7%98%D7%99%D7%9C
1262	http://maagarim.hebrew-academy.org.il/?koderekh=1262	איטיל	אטעל	http://maagarim.hebrew-academy.org.il/?koderekh=1262&tsura=%D7%90%D7%98%D7%A2%D7%9C
1262	http://maagarim.hebrew-academy.org.il/?koderekh=1262	איטיל	אתל	http://maagarim.hebrew-academy.org.il/?koderekh=1262&tsura=%D7%90%D7%AA%D7%9C
1262	http://maagarim.hebrew-academy.org.il/?koderekh=1262	איטיל	התל	http://maagarim.hebrew-academy.org.il/?koderekh=1262&tsura=%D7%94%D7%AA%D7%9C
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	אבעראיטאליען	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%90%D7%91%D7%A2%D7%A8%D7%90%D7%99%D7%98%D7%90%D7%9C%D7%99%D7%A2%D7%9F
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	אטאליה	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%90%D7%98%D7%90%D7%9C%D7%99%D7%94
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	אטליא	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%90%D7%98%D7%9C%D7%99%D7%90
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	אטליה	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%90%D7%98%D7%9C%D7%99%D7%94
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	איטאליא	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%90%D7%99%D7%98%D7%90%D7%9C%D7%99%D7%90
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	איטאליאן	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%90%D7%99%D7%98%D7%90%D7%9C%D7%99%D7%90%D7%9F
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	איטאליה	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%90%D7%99%D7%98%D7%90%D7%9C%D7%99%D7%94
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	איטאליע	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%90%D7%99%D7%98%D7%90%D7%9C%D7%99%D7%A2
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	איטאליען	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%90%D7%99%D7%98%D7%90%D7%9C%D7%99%D7%A2%D7%9F
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	איטיליאה	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%90%D7%99%D7%98%D7%99%D7%9C%D7%99%D7%90%D7%94
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	איטיליה	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%90%D7%99%D7%98%D7%99%D7%9C%D7%99%D7%94
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	איטליא	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%90%D7%99%D7%98%D7%9C%D7%99%D7%90
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	איטליאה	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%90%D7%99%D7%98%D7%9C%D7%99%D7%90%D7%94
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	איטליה	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%90%D7%99%D7%98%D7%9C%D7%99%D7%94
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	איטליען	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%90%D7%99%D7%98%D7%9C%D7%99%D7%A2%D7%9F
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	באטאליה	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%91%D7%90%D7%98%D7%90%D7%9C%D7%99%D7%94
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	באיטאליא	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%91%D7%90%D7%99%D7%98%D7%90%D7%9C%D7%99%D7%90
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	באיטאליאן	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%91%D7%90%D7%99%D7%98%D7%90%D7%9C%D7%99%D7%90%D7%9F
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	באיטאליה	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%91%D7%90%D7%99%D7%98%D7%90%D7%9C%D7%99%D7%94
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	באיטאליע	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%91%D7%90%D7%99%D7%98%D7%90%D7%9C%D7%99%D7%A2
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	באיטאליען	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%91%D7%90%D7%99%D7%98%D7%90%D7%9C%D7%99%D7%A2%D7%9F
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	באיטליא	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%91%D7%90%D7%99%D7%98%D7%9C%D7%99%D7%90
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	באיטליאה	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%91%D7%90%D7%99%D7%98%D7%9C%D7%99%D7%90%D7%94
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	באיטליה	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%91%D7%90%D7%99%D7%98%D7%9C%D7%99%D7%94
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	ואיטאליא	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%95%D7%90%D7%99%D7%98%D7%90%D7%9C%D7%99%D7%90
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	ואיטאליה	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%95%D7%90%D7%99%D7%98%D7%90%D7%9C%D7%99%D7%94
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	ואיטאליע	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%95%D7%90%D7%99%D7%98%D7%90%D7%9C%D7%99%D7%A2
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	ואיטאליען	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%95%D7%90%D7%99%D7%98%D7%90%D7%9C%D7%99%D7%A2%D7%9F
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	ואיטליא	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%95%D7%90%D7%99%D7%98%D7%9C%D7%99%D7%90
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	ואיטליה	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%95%D7%90%D7%99%D7%98%D7%9C%D7%99%D7%94
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	ובאטליא	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%95%D7%91%D7%90%D7%98%D7%9C%D7%99%D7%90
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	ובאיטאליה	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%95%D7%91%D7%90%D7%99%D7%98%D7%90%D7%9C%D7%99%D7%94
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	ובאיטליא	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%95%D7%91%D7%90%D7%99%D7%98%D7%9C%D7%99%D7%90
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	ולאיטאליה	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%95%D7%9C%D7%90%D7%99%D7%98%D7%90%D7%9C%D7%99%D7%94
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	ולאיטליה	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%95%D7%9C%D7%90%D7%99%D7%98%D7%9C%D7%99%D7%94
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	לאטאליה	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%9C%D7%90%D7%98%D7%90%D7%9C%D7%99%D7%94
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	לאטליה	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%9C%D7%90%D7%98%D7%9C%D7%99%D7%94
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	לאיטאליא	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%9C%D7%90%D7%99%D7%98%D7%90%D7%9C%D7%99%D7%90
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	לאיטאליה	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%9C%D7%90%D7%99%D7%98%D7%90%D7%9C%D7%99%D7%94
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	לאיטליא	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%9C%D7%90%D7%99%D7%98%D7%9C%D7%99%D7%90
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	לאיטליה	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%9C%D7%90%D7%99%D7%98%D7%9C%D7%99%D7%94
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	מאטאליה	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%9E%D7%90%D7%98%D7%90%D7%9C%D7%99%D7%94
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	מאיטאליא	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%9E%D7%90%D7%99%D7%98%D7%90%D7%9C%D7%99%D7%90
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	מאיטאליה	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%9E%D7%90%D7%99%D7%98%D7%90%D7%9C%D7%99%D7%94
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	מאיטאליען	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%9E%D7%90%D7%99%D7%98%D7%90%D7%9C%D7%99%D7%A2%D7%9F
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	מאיטליא	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%9E%D7%90%D7%99%D7%98%D7%9C%D7%99%D7%90
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	שבאיטליה	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%A9%D7%91%D7%90%D7%99%D7%98%D7%9C%D7%99%D7%94
1263	http://maagarim.hebrew-academy.org.il/?koderekh=1263	איטליה	שבאיטליע	http://maagarim.hebrew-academy.org.il/?koderekh=1263&tsura=%D7%A9%D7%91%D7%90%D7%99%D7%98%D7%9C%D7%99%D7%A2
1290	http://maagarim.hebrew-academy.org.il/?koderekh=1290	אילון	איילון	http://maagarim.hebrew-academy.org.il/?koderekh=1290&tsura=%D7%90%D7%99%D7%99%D7%9C%D7%95%D7%9F
1290	http://maagarim.hebrew-academy.org.il/?koderekh=1290	אילון	איילונה	http://maagarim.hebrew-academy.org.il/?koderekh=1290&tsura=%D7%90%D7%99%D7%99%D7%9C%D7%95%D7%A0%D7%94
1290	http://maagarim.hebrew-academy.org.il/?koderekh=1290	אילון	אילונה	http://maagarim.hebrew-academy.org.il/?koderekh=1290&tsura=%D7%90%D7%99%D7%9C%D7%95%D7%A0%D7%94
1290	http://maagarim.hebrew-academy.org.il/?koderekh=1290	אילון	באיילון	http://maagarim.hebrew-academy.org.il/?koderekh=1290&tsura=%D7%91%D7%90%D7%99%D7%99%D7%9C%D7%95%D7%9F
1290	http://maagarim.hebrew-academy.org.il/?koderekh=1290	אילון	באיליםון	http://maagarim.hebrew-academy.org.il/?koderekh=1290&tsura=%D7%91%D7%90%D7%99%D7%9C%D7%99%D7%9D%D7%95%D7%9F
1294	http://maagarim.hebrew-academy.org.il/?koderekh=1294	אילים	אילים	http://maagarim.hebrew-academy.org.il/?koderekh=1294&tsura=%D7%90%D7%99%D7%9C%D7%99%D7%9D
1294	http://maagarim.hebrew-academy.org.il/?koderekh=1294	אילים	אילימה	http://maagarim.hebrew-academy.org.il/?koderekh=1294&tsura=%D7%90%D7%99%D7%9C%D7%99%D7%9E%D7%94
1294	http://maagarim.hebrew-academy.org.il/?koderekh=1294	אילים	אל'	http://maagarim.hebrew-academy.org.il/?koderekh=1294&tsura=%D7%90%D7%9C'
1294	http://maagarim.hebrew-academy.org.il/?koderekh=1294	אילים	אלימה	http://maagarim.hebrew-academy.org.il/?koderekh=1294&tsura=%D7%90%D7%9C%D7%99%D7%9E%D7%94
1294	http://maagarim.hebrew-academy.org.il/?koderekh=1294	אילים	באילים	http://maagarim.hebrew-academy.org.il/?koderekh=1294&tsura=%D7%91%D7%90%D7%99%D7%9C%D7%99%D7%9D
1294	http://maagarim.hebrew-academy.org.il/?koderekh=1294	אילים	ומאילים	http://maagarim.hebrew-academy.org.il/?koderekh=1294&tsura=%D7%95%D7%9E%D7%90%D7%99%D7%9C%D7%99%D7%9D
1294	http://maagarim.hebrew-academy.org.il/?koderekh=1294	אילים	לאילים	http://maagarim.hebrew-academy.org.il/?koderekh=1294&tsura=%D7%9C%D7%90%D7%99%D7%9C%D7%99%D7%9D
1294	http://maagarim.hebrew-academy.org.il/?koderekh=1294	אילים	לאלים	http://maagarim.hebrew-academy.org.il/?koderekh=1294&tsura=%D7%9C%D7%90%D7%9C%D7%99%D7%9D
1294	http://maagarim.hebrew-academy.org.il/?koderekh=1294	אילים	מאייםאלים	http://maagarim.hebrew-academy.org.il/?koderekh=1294&tsura=%D7%9E%D7%90%D7%99%D7%99%D7%9D%D7%90%D7%9C%D7%99%D7%9D
1294	http://maagarim.hebrew-academy.org.il/?koderekh=1294	אילים	מאלים	http://maagarim.hebrew-academy.org.il/?koderekh=1294&tsura=%D7%9E%D7%90%D7%9C%D7%99%D7%9D
1294	http://maagarim.hebrew-academy.org.il/?koderekh=1294	אילים	מביןאילים	http://maagarim.hebrew-academy.org.il/?koderekh=1294&tsura=%D7%9E%D7%91%D7%99%D7%9F%D7%90%D7%99%D7%9C%D7%99%D7%9D
1302	http://maagarim.hebrew-academy.org.il/?koderekh=1302	אילת	אילת	http://maagarim.hebrew-academy.org.il/?koderekh=1302&tsura=%D7%90%D7%99%D7%9C%D7%AA
1302	http://maagarim.hebrew-academy.org.il/?koderekh=1302	אילת	באילת	http://maagarim.hebrew-academy.org.il/?koderekh=1302&tsura=%D7%91%D7%90%D7%99%D7%9C%D7%AA
1302	http://maagarim.hebrew-academy.org.il/?koderekh=1302	אילת	באלת	http://maagarim.hebrew-academy.org.il/?koderekh=1302&tsura=%D7%91%D7%90%D7%9C%D7%AA
1302	http://maagarim.hebrew-academy.org.il/?koderekh=1302	אילת	ומאילת	http://maagarim.hebrew-academy.org.il/?koderekh=1302&tsura=%D7%95%D7%9E%D7%90%D7%99%D7%9C%D7%AA
1302	http://maagarim.hebrew-academy.org.il/?koderekh=1302	אילת	מאלת	http://maagarim.hebrew-academy.org.il/?koderekh=1302&tsura=%D7%9E%D7%90%D7%9C%D7%AA
1310	http://maagarim.hebrew-academy.org.il/?koderekh=1310	אימה	אימה	http://maagarim.hebrew-academy.org.il/?koderekh=1310&tsura=%D7%90%D7%99%D7%9E%D7%94
1317	http://maagarim.hebrew-academy.org.il/?koderekh=1317	איממה	אוממה	http://maagarim.hebrew-academy.org.il/?koderekh=1317&tsura=%D7%90%D7%95%D7%9E%D7%9E%D7%94
1317	http://maagarim.hebrew-academy.org.il/?koderekh=1317	איממה	איממה	http://maagarim.hebrew-academy.org.il/?koderekh=1317&tsura=%D7%90%D7%99%D7%9E%D7%9E%D7%94
1331	http://maagarim.hebrew-academy.org.il/?koderekh=1331	איסוגיא	איסוגיא	http://maagarim.hebrew-academy.org.il/?koderekh=1331&tsura=%D7%90%D7%99%D7%A1%D7%95%D7%92%D7%99%D7%90
1332	http://maagarim.hebrew-academy.org.il/?koderekh=1332	איסונא	איסונא	http://maagarim.hebrew-academy.org.il/?koderekh=1332&tsura=%D7%90%D7%99%D7%A1%D7%95%D7%A0%D7%90
1386	http://maagarim.hebrew-academy.org.il/?koderekh=1386	אכד	אכד	http://maagarim.hebrew-academy.org.il/?koderekh=1386&tsura=%D7%90%D7%9B%D7%93
1386	http://maagarim.hebrew-academy.org.il/?koderekh=1386	אכד	ואכד	http://maagarim.hebrew-academy.org.il/?koderekh=1386&tsura=%D7%95%D7%90%D7%9B%D7%93
1401	http://maagarim.hebrew-academy.org.il/?koderekh=1401	אכיה	אביאה	http://maagarim.hebrew-academy.org.il/?koderekh=1401&tsura=%D7%90%D7%91%D7%99%D7%90%D7%94
1401	http://maagarim.hebrew-academy.org.il/?koderekh=1401	אכיה	אחיה	http://maagarim.hebrew-academy.org.il/?koderekh=1401&tsura=%D7%90%D7%97%D7%99%D7%94
1401	http://maagarim.hebrew-academy.org.il/?koderekh=1401	אכיה	אכאיא	http://maagarim.hebrew-academy.org.il/?koderekh=1401&tsura=%D7%90%D7%9B%D7%90%D7%99%D7%90
1401	http://maagarim.hebrew-academy.org.il/?koderekh=1401	אכיה	אכאיה	http://maagarim.hebrew-academy.org.il/?koderekh=1401&tsura=%D7%90%D7%9B%D7%90%D7%99%D7%94
1401	http://maagarim.hebrew-academy.org.il/?koderekh=1401	אכיה	אכיא	http://maagarim.hebrew-academy.org.il/?koderekh=1401&tsura=%D7%90%D7%9B%D7%99%D7%90
1423	http://maagarim.hebrew-academy.org.il/?koderekh=1423	אכלה ערב	א'	http://maagarim.hebrew-academy.org.il/?koderekh=1423&tsura=%D7%90'
1423	http://maagarim.hebrew-academy.org.il/?koderekh=1423	אכלה ערב	אב'	http://maagarim.hebrew-academy.org.il/?koderekh=1423&tsura=%D7%90%D7%91'
1423	http://maagarim.hebrew-academy.org.il/?koderekh=1423	אכלה ערב	אכ'ער'	http://maagarim.hebrew-academy.org.il/?koderekh=1423&tsura=%D7%90%D7%9B'%D7%A2%D7%A8'
1423	http://maagarim.hebrew-academy.org.il/?koderekh=1423	אכלה ערב	אכלהערב	http://maagarim.hebrew-academy.org.il/?koderekh=1423&tsura=%D7%90%D7%9B%D7%9C%D7%94%D7%A2%D7%A8%D7%91
1423	http://maagarim.hebrew-academy.org.il/?koderekh=1423	אכלה ערב	מאכלהערב	http://maagarim.hebrew-academy.org.il/?koderekh=1423&tsura=%D7%9E%D7%90%D7%9B%D7%9C%D7%94%D7%A2%D7%A8%D7%91
1442	http://maagarim.hebrew-academy.org.il/?koderekh=1442	אכסלו	אכסלו	http://maagarim.hebrew-academy.org.il/?koderekh=1442&tsura=%D7%90%D7%9B%D7%A1%D7%9C%D7%95
1483	http://maagarim.hebrew-academy.org.il/?koderekh=1483	אל בית אל	אלביתאל	http://maagarim.hebrew-academy.org.il/?koderekh=1483&tsura=%D7%90%D7%9C%D7%91%D7%99%D7%AA%D7%90%D7%9C
1498	http://maagarim.hebrew-academy.org.il/?koderekh=1498	אלבנו	אלבנו	http://maagarim.hebrew-academy.org.il/?koderekh=1498&tsura=%D7%90%D7%9C%D7%91%D7%A0%D7%95
1499	http://maagarim.hebrew-academy.org.il/?koderekh=1499	אלבניה	אלבאניא	http://maagarim.hebrew-academy.org.il/?koderekh=1499&tsura=%D7%90%D7%9C%D7%91%D7%90%D7%A0%D7%99%D7%90
1499	http://maagarim.hebrew-academy.org.il/?koderekh=1499	אלבניה	אלבאניען	http://maagarim.hebrew-academy.org.il/?koderekh=1499&tsura=%D7%90%D7%9C%D7%91%D7%90%D7%A0%D7%99%D7%A2%D7%9F
1499	http://maagarim.hebrew-academy.org.il/?koderekh=1499	אלבניה	אלבנייא	http://maagarim.hebrew-academy.org.il/?koderekh=1499&tsura=%D7%90%D7%9C%D7%91%D7%A0%D7%99%D7%99%D7%90
1541	http://maagarim.hebrew-academy.org.il/?koderekh=1541	אלון בכות	אלוןבכות	http://maagarim.hebrew-academy.org.il/?koderekh=1541&tsura=%D7%90%D7%9C%D7%95%D7%9F%D7%91%D7%9B%D7%95%D7%AA
1542	http://maagarim.hebrew-academy.org.il/?koderekh=1542	אלון מורה	אילונימורה	http://maagarim.hebrew-academy.org.il/?koderekh=1542&tsura=%D7%90%D7%99%D7%9C%D7%95%D7%A0%D7%99%D7%9E%D7%95%D7%A8%D7%94
1542	http://maagarim.hebrew-academy.org.il/?koderekh=1542	אלון מורה	אל'מו'	http://maagarim.hebrew-academy.org.il/?koderekh=1542&tsura=%D7%90%D7%9C'%D7%9E%D7%95'
1542	http://maagarim.hebrew-academy.org.il/?koderekh=1542	אלון מורה	אלוןמורה	http://maagarim.hebrew-academy.org.il/?koderekh=1542&tsura=%D7%90%D7%9C%D7%95%D7%9F%D7%9E%D7%95%D7%A8%D7%94
