Id	primary_heb_full	variant	PlaceId	SourceId
1203	אגן צ'ויה (רוסיה)	אגן צ'ויה	3236	4
1208	אגן קוזנצק (רוסיה)	אגן קוזנצק	2709	4
1210	אגן קלמאת (אורגון)	אגן קלמאת	5893	4
1212	אגן קרבבה (טורקיה)	אגן קרבבה	4698	4
1214	אגן רוג' (סוריה)	אגן רוג'	5382	4
1217	אגן שינג'ינג (סין)	אגן שינג'ינג	23352	4
1220	אגר (הונגריה)	אגר	8017	4
1221	אגר (הונגריה)	אגרא	8017	4
1222	אגר (הונגריה)	ארלוי	8017	4
1223	אגר (הונגריה)	ערלוי	8017	4
1225	אגראמונט (ספרד)	אגראמונט	20179	4
1228	אגרה (הודו)	אגרה	6770	4
1233	אגריגנטו (איטליה)	אגריגנטו	11249	4
1235	אדאם (הולנד)	אדאם	18312	4
1237	אדאפזרי (טורקיה)	אדאפזרי	22143	4
1239	אדב (עיר קדומה)	אדב	6589	4
1241	אדג'וד (רומניה)	אדג'וד	26323	4
1244	אדג'וור (לונדון, אנגליה)	אג'וור	16394	4
1245	אדג'וור (לונדון, אנגליה)	אדג'וור	16394	4
1247	אדג'פילד (דרום קרולינה)	אדג'פילד	14616	4
1249	אדג'רטון (ויסקונסין)	אדג'רטון	16607	4
1251	אדה (הולנד)	אדה	7339	4
1255	אדה ציגאנליה (סרביה : אי)	אדה ציגאנליה	5074	4
1261	אדו (ניגריה : מדינה)	אדו	18163	4
1266	אדווה (אתיופיה)	אדווה	18808	4
1271	אדום (ממלכה)	אדום	19999	4
1274	אדום (פרובינציה חשמונאית)	אדום	23683	4
1275	אדום (פרובינציה חשמונאית)	אדומיאה	23683	4
1278	אדורף (דימלזי, גרמניה)	אדורף	20894	4
1280	אדי (פלורידה)	אדי	25284	4
1291	אדיאמאן (טורקיה)	אדיאמאן	20373	4
1293	אדיאמאן אילי (טורקיה)	אדיאמאן אילי	17249	4
1295	אדיאר (הודו)	אדיאר	20451	4
1297	אדיבבה (גאנה)	אדיבבה	20533	4
1306	אדיגיה (רוסיה)	אדיגיה	17404	4
1308	אדיגרט (אתיופיה)	אדיגרט	19804	4
1310	אדייל (אנגליה)	אדייל	21641	4
1312	אדילאבאד (הודו : מחוז)	אדילאבאד	12901	4
1315	אדינבורו (סקוטלנד)	אדינבורג	748	4
1316	אדינבורו (סקוטלנד)	עדינבורג	748	2
1323	אדינץ (מולדובה : מחוז)	אדינץ	16575	4
1326	אדינץ (מולדובה)	אדינץ	23788	4
1333	אדיס אבבה (אתיופיה)	אדיס אבבה	7917	4
1337	אדיסון (ניו ג'רזי)	אדיסון	7297	4
1339	אדירה (איטליה)	אדירה	13368	4
1340	אדירים (ישראל)	אדירים	735	2
1342	אדירנה אילי (טורקיה)	אדירנה	21094	4
1343	אדירנה (תורכיה)	אדריאנופולי	736	2
1344	אדירנה (תורכיה)	אדריאנופלה	736	2
1346	אדלאך (אוסטריה)	אדלאך	22423	4
1348	אדלבודן (ברן, שווייץ)	אדלבודן	13990	4
1352	אדלבסן (גרמניה)	אדלבסן	26368	4
1354	אדלייד (אוסטרליה הדרומית)	אדלייד	8800	4
1356	אדלין (הונגריה)	אדלין	26666	4
1357	אדלין (הונגריה)	עדעלין	26666	2
1359	אדלסברג (גמונדן על נהר ריין, גרמניה)	אדלסברג	26322	4
1361	אדלסדורך (ארלנגן-הוכשטט, גרמניה)	אדילסדארף	20705	4
1362	אדלסדורך (ארלנגן-הוכשטט, גרמניה)	אדליזדארף	20705	4
1363	אדלסדורך (ארלנגן-הוכשטט, גרמניה)	אדלסדארף	20705	4
1364	אדלסדורך (ארלנגן-הוכשטט, גרמניה)	אדלסדורך	20705	4
1368	אדלפיה (ניו ג'רזי)	אדלפיה	19363	4
1369	אדלפיה (ניו ג'רזי)	אדעלפיא	19363	2
1372	אדמאואה (קמרון)	אדמאואה	18204	4
1374	אדמאווה (אמירות)	אדמאווה	7116	4
1376	אדמאווה (ניגריה : מדינה)	אדמאווה	18231	4
1378	אדמונט (אוסטריה)	אדמונט	14648	4
1379	אדמונטון (אלברטה)	עדמאנטאן	737	2
1382	אדמונטון (לונדון, אנגליה)	אדמונטון	16218	4
1385	אדמית (ישראל)	אדמית	22067	4
1386	אדמית (ישראל)	אידמית	22067	4
1388	אדמנדסטון (ניו ברוסוויק)	אדמנדסטון	14074	4
1391	אדמס מורגן (ושינגטון, די.סי.)	אדמס מורגן	19672	4
1396	אדמקליסי (רומניה)	אדמקליסי	10975	4
1398	אדן (סאו פאולו, ברזיל)	אדן	26718	4
1402	אדנברידג' (ססקצ'ואן)	אדנברידג'	13321	4
1406	אדנה אילי (טורקיה)	אדנה	14068	4
1409	אדנה (טורקיה)	אדנה	12385	4
1411	אדנטון (צפון קרולינה)	אדנטון	12544	4
1414	אדנקובן (גרמניה)	אדנקובן	17077	4
1415	אדנקובן (גרמניה)	אדקהובן	17077	4
1422	אדסה (מחוז)	אדסה	16152	4
1426	אדפו (מצרים)	אדפו	14553	4
1428	אדר (ניזר)	אדר	21474	4
1430	אדרהיים (גרמניה)	אדרהיים	27022	4
1437	אדרנו (איטליה)	אדרנו	16616	4
1440	אדרר (אלג'יריה : פרובינציה)	אדרר	15879	4
1441	אדרת (ישראל)	אדרת	738	2
1443	אהא (הוואי)	אהא	11913	4
1445	אהאוס (גרמניה)	אהאוס	9991	4
1448	אה גראנה (ספרד)	אה גראנה	21105	4
1451	אהוואז (איראן)	אהוואז	10450	4
1453	אהימה-קן (יפן)	אהימה	8890	4
1455	אהלדן (גרמניה)	אהלדן	26280	4
1457	אהלם (גרמניה)	אהלם	18876	4
1460	אהל משה (ירושלים, ישראל)	אהל משה	18495	4
1462	אהנגראן (אפגניסטן)	אהנגראן	23338	4
1465	אהנגרן (אירלנד)	אהנגרן	19786	4
1467	או (צרפת)	או	14551	4
1471	אואדאי (צ'אד)	אואדאי	7612	4
1474	אואהגדוגו (בורקינה פאסו)	אואהגדוגו	7013	4
1476	אואז (צרפת)	אואז	12966	4
1482	אואזיס האסה (ערב הסעודית)	אואזיס האסה	3847	4
1485	אואחאקה (מקסיקו : מדינה)	אואחאקה	8546	4
1489	אואחאקה דה חוארז (מקסיקו)	אואחאקה דה חוארז	11795	4
1496	אואטאמו דה נונייס (מקסיקו)	אואטאמו דה נונייס	20395	4
1503	אואטר בנקס (צפון קרולינה)	אואטר בנקס	2818	4
1505	אואידה (בנין)	אואידה	15189	4
1509	אואלן (רוסיה)	אואלן	10890	4
1511	או אם לייטהבברג (אוסטריה)	או אם לייטהבברג	21380	4
1513	אואסאנס (צרפת)	אואסאנס	3807	4
1515	אואקצ'ולה (מקסיקו)	אואקצ'ולה	19620	4
1517	אוב (וורצבורג, גרמניה)	אוב	17747	4
1518	אוב (וורצבורג, גרמניה)	אויב	17747	4
1520	אוב (צרפת)	אוב	6762	4
1522	אובאגאן (צרפת)	אובאגאן	11183	4
1525	אובאך פאלנברג (גרמניה)	אובאך פאלנברג	16433	4
1527	אובבך (גרמניה)	אובבך	18894	4
1529	אובואסי (גאנה)	אובואסי	13820	4
1532	אובודה (הונגריה)	אובודה	7208	4
1535	אובוק (ג'יבוטי)	אובוק	15441	4
1537	אובורן (אלבמה)	אובורן	8347	4
1539	אובורן (מיין)	אובורן	12042	4
1541	אובורניקי (פולין)	אובורניקי	13750	4
1543	אובז'יצ'קו (פולין)	אובז'יזק	23929	4
1544	אובז'יצ'קו (פולין)	אובז'יצ'קו	23929	4
1546	אובטובה (ברזיל)	אובטובה	15643	4
1548	אובטובייץ (מחוז שוויינקוטז'יסקיה, פולין)	אובטובייץ	20144	4
1550	אובידה (חאאן, ספרד)	אובידה	9149	4
1551	אובידה (חאאן, ספרד)	ובדה	9149	4
1552	אובידה (חאאן, ספרד)	ובידה	9149	4
1554	אובידוס (ברזיל)	אובידוס	7360	4
1556	אוביי (צרפת)	אוביי	15043	4
1559	אוביידו (ספרד)	אוביידו	7636	4
1561	אובינג-לוכהאוזן-לנגוויד (מינכן, גרמניה)	אובינג-לוכהאוזן-לנגוויד	21382	4
1564	אובמבו (נמיביה)	אובמבו	18772	4
1566	אובנהאוזן (גרמניה)	אובנהאוזן	22379	4
1570	אובצ'רובו (טרגבישקי אוקרוג, בולגריה)	אובצ'רובו	13825	4
1572	אובר (עיר קדומה)	אובר	5897	4
1575	אובראדן (ברגקמן, גרמניה)	אובראדן	17408	4
1579	אובראורזל (גרמניה)	אובראורזל	12902	4
1580	אובראורזל (גרמניה)	אוברורסל	12902	4
1586	אובראיסל (הולנד)	אובראיסל	6403	4
1588	אובראמרגאו (גרמניה)	אובראמרגאו	14906	4
1592	אובראנדיגן (שווייץ)	אובראנדיגן	18447	4
1596	אובר-ארלנבך (באד הומברג וור דר הוה, גרמניה)	אובר-ארלנבך	17502	4
1598	אוברביין (הולנד)	אוברביין	13675	4
1601	אובר ביסטרא (אוקראינה)	אובר ביסטרא	23438	4
1603	אוברבך (גרמניה)	אביבאך	23675	4
1604	אוברבך (גרמניה)	אוברבך	23675	4
1606	אוברברגין (גרמניה)	אוברברגין	23546	4
1608	אוברברגישר קרייס (גרמניה)	אוברברגישר קרייס	13178	4
1610	אוברברונן (צרפת)	אוברברונן	23547	4
1611	אוברברונן (צרפת)	אופרבראן	23547	4
1614	אוברגרומבך (ברוכסאל, גרמניה)	אוברגרומבך	11242	4
1616	אוברהאוזן (דיסלדורף, גרמניה)	אוברהאוזן	9659	4
1618	אוברווארט (אוסטריה)	אוברווארט	15144	4
1620	אוברווזל (גרמניה)	אוברווזל	13264	4
1623	אוברויליה (צרפת)	אוברויליה	9672	4
1626	אוברוץ' (אוקראינה)	אוברוץ'	26887	4
1627	אוברוץ' (אוקראינה)	אוורוטש	26887	4
1628	אוברוץ' (אוקראינה)	אווריטש	26887	4
1630	אוברזה (גרמניה)	אוברזה	26723	4
1632	אוברזלצברג (גרמניה)	אוברזלצברג	16784	4
1636	אוברטין (אוקראינה)	אוברטין	18945	4
1638	אוברינגבר (בליכרוד, גרמניה)	אוברינגבר	23928	4
1639	אוברינגבר (בליכרוד, גרמניה)	אוברין געבר	23928	4
1641	אוברלאוכרינגן (לאוכרינגן, גרמניה)	אוברלאוכרינגן	18674	4
1643	אוברלאנקרייז	אוברלאנקרייז	8871	4
1645	אוברלין (אוהיו)	אוברלין	12650	4
1650	אוברלינגן (מחוז אגם קונסטנץ, גרמניה)	אוברלינגן	11483	4
1653	אוברלנשטיין (לנשטיין, גרמניה)	אוברלנשטיין	17800	4
1656	אובר-מורקשטט (רנשטט, גרמניה)	אובר-מורקשטט	12568	4
1659	אוברמל (קונץ, גרמניה)	אוברמל	21665	4
1661	אוברמנצינג (מינכן)	אוברמנצינג	22911	4
1665	אוברן (צרפת)	אוברן	9498	4
1668	אוברנאי (צרפת)	אוברנאי	13182	4
1670	אוברנברג (אוסטריה)	אוברנברג	21476	4
1673	אובר-סור-אואז (צרפת)	אובר-סור-אואז	15900	4
1675	אוברקירך (גרמניה)	אוברקירך	18875	4
1677	אובר-רמשטט (גרמניה)	אובר-רמשטט	16611	4
1679	אוברשופהיים (גרמניה)	אוברשופהיים	17806	4
1682	אובשיצה (פולין)	אובשיצה	19323	4
1685	אוג'דה (מרוקו)	אג'דה	739	4
1686	אוג'דה (מרוקו)	אוגדא	739	2
1687	אוג'דה (מרוקו)	אוגדה	739	4
1688	אוג'דה (מרוקו)	אוזדא	739	4
1689	אוג'דה (מרוקו)	וג'דה	739	4
1700	אוג'יין (הודו)	אוג'יין	10613	4
1703	אוג'י-שי (יפן)	אוג'י-שי	8191	4
1706	אוגדן (יוטה)	אוגדן	10051	4
1708	אוגה (יפן)	אוגה	11218	4
1710	אוגוסטה (איטליה)	אוגוסטה	10533	4
1712	אוגוסטה (ג'ורג'יה)	אוגוסטה	7079	4
1714	אוגוסטה (מיין)	אוגוסטה	8262	4
1716	אוגוסטוב (פולין)	אוגוסטוב	26422	4
1718	אוגלטאון (דלאוור)	אוגלטאון	17589	4
1723	אוגנדה	אוגנדה	9563	4
1747	אוגסבורג (גרמניה)	אוגסבורג	6127	2
1748	אוגסבורג (גרמניה)	אוגשפורג	6127	4
1749	אוגסבורג (גרמניה)	אויגסבורג	6127	2
1750	אוגסבורג (גרמניה)	אויגפשורג	6127	2
1751	אוגסבורג (גרמניה)	אויגשבורג	6127	4
1752	אוגסבורג (גרמניה)	אויגשפורג	6127	2
1753	אוגסבורג (גרמניה)	גריגסהאבר	6127	4
1754	אוגסבורג (גרמניה)	גריסהאבר	6127	4
1758	אוגסבורג (נסיכות כנסייתית)	אוגסבורג	17621	4
1761	אוגסט (שווייץ)	אוגסט	13965	4
1763	אוגרה (לטביה)	אוגרה	19457	4
1767	אוגרית (עיר קדומה)	אוגרית	2322	4
1769	אוגרסהיים (גרמניה)	אוגרסהיים	11654	4
1776	אוד (הודו)	אוד	14227	4
1778	אוד (צרפת)	אוד	9034	4
1781	אודאגוסט (עיר קדומה)	אודאגוסט	3843	4
1783	אודאווארה-האן (יפן)	אודאווארה-האן	12979	4
1785	אודאווארה-שי (יפן)	אודאווארה-שי	9845	4
1787	אודאיגירי (הודו)	אודאיגירי	16405	4
1791	אודאיפור (הודו : מחוז)	אודאיפור	14937	4
1795	אודאיפור (טריפורה, הודו)	אודאיפור	16403	4
1799	אודאיפור (נסיכי מדינה)	אודאיפור	13833	4
1801	אודאיפור (רג'סטאן, הודו)	אודאיפור	16466	4
1803	אודה (ספרד)	אודה	17479	4
1805	אודובון הפרק (ניו יורק, ניו יורק)	אודובון הפרק	21240	4
1807	אודוואלה (שבדיה)	אודוואלה	12361	4
1809	אודווטר (הולנד)	אודווטר	13979	4
1818	אודורהי (רומניה)	אודורהי	14439	4
1821	אודטסהורן (דרום אפריקה)	אודטסהורן	17834	4
1823	אודיבלס (פורטוגל)	אודיבלס	18866	4
1825	אודיבשט (רומניה)	אודיבשט	23550	4
1827	אודיהאם (אנגליה)	אודיהאם	13113	4
1829	אודים (ישראל)	אודים	21646	4
1832	אודישה (הודו)	אודישה	26213	4
1834	אודליץ (צ'כיה)	אודליץ	22872	4
1835	אודליץ (צ'כיה)	איידליץ	22872	4
1837	אודם (ישראל)	אודם	23121	4
1838	אודם (ישראל)	הר אדם	23121	4
1839	אודם (ישראל)	הר אודם	23121	4
1850	אודמורטיה (רוסיה)	אודמורטיה	17835	4
1852	אודן (הולנד)	אודן	10609	4
1857	אודנארדה (בלגיה)	אודנארדה	8548	4
1859	אודנבך (גרמניה)	אודנבך	18246	4
1864	אודנדאלסרוס (דרום אפריקה)	אודנדאלסרוס	20333	4
1866	אודנוולד (גרמניה)	אודין וואלד	2851	4
1867	אודנוולד (גרמניה)	אודנוולד	2851	4
1869	אודנזה (דנמרק)	אדענסע	7667	4
1870	אודנזה (דנמרק)	אודנזה	7667	4
1871	אודסה (אוקראינה)	אדדעסא	740	2
1872	אודסה (אוקראינה)	אדיסא	740	2
1873	אודסה (אוקראינה)	אדיססא	740	2
1874	אודסה (אוקראינה)	אדעס	740	2
1875	אודסה (אוקראינה)	אדעסא	740	2
1876	אודסה (אוקראינה)	אדעססא	740	2
